;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184
108;388,48;211,12;120,51;117,23;232,68;120,61;349,39;133,90;155,37;253,50;248,98;171,25;243,12;195,65;195,06;370,46;171,39;87,60;273,17;367,73;265,00;310,43;58,02;133,53;252,96;269,73;519,46;250,62;406,50;311,51;313,48;466,84;56,10;292,76;228,63;274,21;324,37;376,62;352,78;226,25;180,95;404,45;367,73;237,10;263,12;216,24;404,65;428,90;207,47;301,37;124,38;78,42;326,92;242,54;368,10;319,61;246,83;255,00;380,92;161,40;355,93;145,86;26,83;373,23;223,45;102,42;320,17;279,79;273,30;324,47;322,67;280,29;261,72;313,44;248,73;244,42;307,60;74,79;113,08;311,85;237,72;417,25;293,52;242,32;239,69;452,11;231,93;290,97;208,13;374,15;183,64;325,88;244,22;114,15;323,17;393,15;283,79;194,80;246,88;202,26;243,18;419,07;67,03;76,62;91,59;103,32;446,01;0;319,64;197,72;185,89;189,88;233,03;380,65;312,47;415,89;309,56;480,55;245,14;424,01;483,90;92,34;391,14;230,24;339,62;364,01;231,37;191,96;87,83;217,75;199,63;313,92;300,09;40,22;274,10;233,29;132,96;208,39;246,60;307,99;338,75;226,78;310,61;101,37;304,77;429,75;239,63;305,99;442,89;210,48;235,86;110,93;343,22;290,09;239,64;325,77;245,67;226,54;304,92;370,03;103,57;311,98;121,76;403,78;238,62;262,92;267,68;95,18;90,78;269,40;252,65;128,33;125,62;501,24;59,59;316,26;388,33;302,10;294,54;288,34;298,88;194,16;237,09;442,44
109;317,41;157,45;349,25;354,53;199,02;409,42;54,98;429,81;250,95;111,98;188,94;354,00;196,79;467,63;125,18;160,21;287,44;288,81;203,98;158,83;87,46;368,13;311,03;428,48;192,70;335,35;336,30;196,77;298,36;172,49;381,34;235,34;343,78;222,80;195,68;256,15;93,85;323,61;240,37;257,19;152,73;91,62;158,83;218,40;456,39;353,00;190,80;109,26;357,86;69,27;323,62;363,11;94,76;187,96;304,14;329,15;238,55;208,67;126,08;239,80;343,00;194,79;319,30;150,60;501,49;417,44;103,42;266,54;146,62;388,02;105,37;86,62;168,71;103,45;183,26;195,81;172,16;394,43;273,90;183,23;199,95;100,29;325,48;197,38;79,97;145,57;191,89;88,33;210,51;149,12;234,68;397,12;186,15;311,62;39,81;151,62;230,46;129,96;192,19;263,32;197,81;99,45;310,45;347,93;365,71;274,47;280,89;319,64;0;124,69;143,52;249,92;196,19;200,54;369,87;96,25;368,96;165,20;196,41;295,94;164,27;347,32;153,09;207,04;410,17;187,02;114,40;199,75;232,67;236,93;124,28;98,91;112,37;352,22;224,58;218,20;195,32;284,98;195,46;183,38;267,93;214,65;417,54;246,95;264,19;163,53;234,91;92,43;264,66;110,91;198,63;331,83;91,17;338,02;206,77;405,08;195,13;161,87;456,00;155,14;216,19;370,38;347,62;194,47;197,61;299,77;485,41;388,54;263,28;369,53;74,28;339,09;263,13;190,60;378,20;379,46;274,05;360,62;89,23;213,94;105,07;125,70;205,54;166,85
110;289,33;111,14;248,60;232,55;165,41;297,79;164,45;305,27;139,14;73,59;167,59;240,01;170,13;345,31;11,12;226,68;179,11;183,51;194,04;224,26;73,67;290,90;186,37;315,76;173,11;251,22;369,21;174,81;287,17;196,47;301,92;292,11;228,71;218,77;160,02;232,84;135,30;287,49;223,79;170,95;35,03;214,33;224,26;143,42;347,12;249,32;232,34;233,11;251,30;129,54;227,29;250,13;137,86;162,61;270,93;265,76;164,93;186,74;216,15;162,68;290,92;73,33;195,29;223,39;378,93;298,17;134,41;202,46;114,33;310,78;137,27;90,22;120,19;128,38;162,92;170,16;193,73;272,13;176,59;203,52;169,34;219,84;252,49;170,10;48,38;266,19;158,92;101,84;120,92;223,21;132,78;318,07;162,25;190,93;137,95;236,19;219,22;8,54;168,83;166,80;171,00;223,16;185,98;236,65;255,35;152,32;299,77;197,72;124,69;0;24,16;149,83;163,26;254,88;292,94;220,17;291,22;289,41;171,09;295,26;287,79;239,73;235,70;170,63;332,52;202,67;48,65;101,58;113,76;149,66;46,02;127,30;119,69;232,81;209,62;181,69;70,73;188,22;171,25;201,20;232,91;174,98;328,60;123,21;212,95;263,49;198,70;117,85;289,94;14,00;167,08;230,79;151,54;260,68;176,07;324,00;170,41;87,58;357,02;223,74;94,62;293,15;247,54;264,74;167,97;220,65;372,20;274,88;157,10;278,21;54,96;219,21;170,32;313,41;257,09;301,48;263,37;282,25;105,71;169,28;115,62;14,94;173,53;272,17
111;273,32;130,25;248,14;211,38;183,76;291,86;186,32;286,86;115,14;71,34;187,48;216,51;189,27;324,41;32,68;250,84;155,00;182,49;214,49;248,42;79,25;268,13;168,74;309,12;193,03;227,99;362,77;194,40;274,05;219,58;278,89;291,63;221,69;239,35;178,26;250,85;139,81;270,20;211,20;148,12;10,88;234,42;248,42;122,83;323,26;225,16;230,52;250,30;227,20;153,36;228,86;244,01;142,39;182,16;254,37;244,75;143,97;205,99;239,88;172,33;271,20;51,44;180,63;247,54;358,19;287,73;136,98;182,21;105,30;287,91;139,68;94,95;106,57;130,48;183,07;189,43;216,74;259,29;179,13;226,32;187,97;235,13;230,40;189,16;71,09;287,10;177,59;106,03;98,54;247,34;108,80;295,01;182,00;169,04;160,07;260,17;239,01;15,88;188,43;143,00;190,09;240,31;167,53;231,63;250,52;131,15;291,82;185,89;143,52;24,16;0;125,88;181,78;278,80;270,18;237,49;268,39;308,72;190,38;283,84;304,46;236,46;259,73;188,38;309,53;197,05;46,87;78,38;106,84;127,00;66,96;130,25;119,25;222,81;229,17;199,05;53,92;164,31;190,67;223,88;216,78;192,07;304,80;103,55;194,53;286,94;215,61;121,60;283,39;36,75;185,66;230,49;157,90;238,05;194,47;300,75;189,78;70,79;332,87;247,90;85,84;270,36;247,32;288,89;186,78;198,13;348,76;268,12;156,52;254,37;70,25;197,05;174,75;333,62;245,48;278,58;250,81;259,40;109,75;153,39;116,53;35,88;191,82;295,28
112;198,64;249,52;297,01;137,60;299,58;310,41;300,69;227,81;34,64;140,29;306,67;111,16;306,77;240,91;158,40;376,02;42,28;238,43;334,49;373,65;163,93;147,38;139,41;322,32;312,20;105,15;336,70;312,79;217,82;344,72;156,50;303,10;243,95;359,29;294,03;364,03;199,79;187,36;168,85;36,79;115,21;340,25;373,65;56,30;206,87;103,14;243,51;343,78;108,16;276,12;288,38;267,35;201,74;300,76;178,23;137,50;58,61;323,35;361,40;266,02;171,39;91,44;168,75;372,05;274,24;282,28;190,59;89,99;126,67;166,34;191,89;170,65;104,44;184,44;302,93;307,21;341,74;242,98;249,02;350,97;304,33;321,91;115,84;306,48;192,79;394,81;294,36;175,80;41,87;371,70;17,10;172,30;301,02;97,79;276,20;383,18;357,05;141,32;306,98;18,08;307,45;334,16;132,01;262,05;279,28;87,11;263,93;189,88;249,92;149,83;125,88;0;298,06;404,68;149,52;332,18;147,32;408,86;308,17;236,81;393,30;274,36;383,07;302,64;187,08;197,63;136,02;50,71;161,91;30,58;191,15;187,40;167,97;229,19;346,80;312,00;112,06;38,46;308,76;348,32;149,65;304,58;179,05;94,71;115,04;406,62;326,82;184,38;264,24;160,90;301,97;282,14;220,30;119,09;310,10;177,04;307,81;90,11;208,57;372,86;145,17;149,51;297,31;414,13;303,60;82,13;237,81;285,02;219,27;128,57;178,69;114,58;251,83;437,23;238,74;156,96;201,30;138,39;177,65;107,49;171,26;161,35;307,29;413,10
113;452,33;52,20;194,06;326,76;2,83;269,18;186,87;366,78;275,58;228,75;17,06;358,79;10,18;425,67;152,19;150,77;314,78;157,29;40,79;148,19;216,75;445,07;261,98;288,95;20,07;403,19;516,96;17,65;447,98;83,30;454,55;425,14;223,55;63,55;4,52;69,69;267,31;450,75;384,50;326,37;190,25;241,23;148,19;304,50;466,81;384,21;372,38;283,00;382,11;134,57;165,51;233,09;269,38;12,02;434,11;425,86;325,41;25,49;178,90;77,97;452,97;206,83;249,21;157,81;455,29;300,77;271,81;363,90;273,63;464,29;274,65;230,74;282,75;267,82;19,51;11,39;79,40;296,33;131,19;80,95;6,27;286,67;409,83;9,48;151,10;271,21;4,59;240,98;278,72;159,51;281,56;470,36;14,37;297,26;170,40;181,08;59,18;170,61;14,16;316,12;10,42;275,45;267,17;216,03;228,34;259,86;452,21;233,03;196,19;163,26;181,78;298,06;0;150,70;447,19;271,73;445,11;309,23;12,16;453,86;332,59;206,55;177,97;11,01;485,14;353,13;207,27;257,18;163,85;306,11;117,58;264,80;265,87;246,13;48,82;22,06;187,76;335,39;13,57;76,94;396,01;19,09;473,82;228,92;375,93;222,34;39,31;254,95;439,57;160,22;3,91;180,50;275,02;415,86;12,84;474,91;12,64;250,78;491,20;152,25;167,22;447,24;191,67;177,96;5,90;376,67;482,38;256,49;143,45;423,80;183,25;324,27;116,35;319,19;275,65;454,91;423,70;436,13;244,41;332,42;259,59;148,40;10,48;238,15
114;514,45;172,48;341,36;463,85;151,80;417,87;153,92;513,28;391,08;291,97;133,77;486,37;141,36;568,86;246,38;42,36;431,59;307,95;115,44;42,96;270,41;543,65;402,45;437,43;130,85;505,24;532,04;134,26;498,09;69,14;555,33;425,76;374,24;107,35;154,71;149,12;294,21;518,60;438,44;424,50;289,52;179,79;42,96;392,48;595,36;502,42;388,81;226,92;503,10;139,10;313,15;383,51;295,21;139,78;499,64;512,89;414,21;134,58;90,27;228,53;532,50;320,89;394,23;54,88;599,84;451,43;303,32;448,56;335,35;563,70;305,44;277,21;353,21;302,59;132,95;139,86;73,05;446,45;281,87;69,76;147,37;245,06;503,42;142,29;215,88;178,05;150,74;282,84;374,19;57,16;387,61;571,50;137,82;428,92;160,73;70,05;120,84;263,41;136,55;421,67;141,61;224,09;406,30;366,48;378,16;389,51;480,59;380,65;200,54;254,88;278,80;404,68;150,70;0;545,62;220,98;544,11;218,83;139,34;496,42;258,82;356,32;66,17;156,64;585,70;387,55;280,50;356,11;303,27;403,06;215,43;298,21;308,96;396,36;125,61;158,53;307,56;443,09;137,69;73,76;462,14;162,72;583,47;357,49;452,35;103,95;162,18;290,62;463,70;244,48;148,72;329,19;291,04;513,15;147,95;577,91;138,48;332,73;610,64;48,00;300,42;545,92;338,85;33,48;145,84;473,12;615,83;406,51;292,97;533,09;240,21;457,27;267,04;214,84;425,91;554,52;473,59;535,23;284,79;402,92;301,55;243,59;149,83;120,65
115;140,08;397,85;430,23;213,21;448,77;426,13;424,38;288,80;176,85;259,49;455,24;153,80;455,72;263,56;302,71;513,43;144,86;378,12;482,89;511,26;283,64;2,16;254,68;433,45;460,78;45,12;307,68;461,57;180,44;489,40;13,41;325,68;368,52;507,75;443,22;513,53;293,62;119,76;176,98;122,07;260,19;452,73;511,26;153,84;161,18;103,23;282,60;443,52;115,68;410,74;426,53;390,00;294,55;449,46;128,66;53,54;132,47;472,37;491,78;414,26;76,66;240,93;286,66;507,75;288,07;384,30;282,40;104,50;224,25;18,21;282,23;283,36;201,27;278,47;451,29;456,11;486,67;342,48;392,47;496,41;453,46;417,15;44,68;455,46;329,86;506,42;443,40;283,32;172,06;507,04;165,71;27,49;449,61;198,76;403,08;515,59;506,01;284,48;455,70;131,47;456,42;435,07;245,70;389,00;403,80;215,22;249,52;312,47;369,87;292,94;270,18;149,52;447,19;545,62;0;434,07;3,05;511,25;457,06;205,42;484,49;403,99;516,10;452,00;40,42;240,24;266,11;191,87;307,25;143,29;337,03;282,80;264,10;346,66;495,81;461,46;261,50;114,12;457,60;494,03;136,12;454,05;61,64;235,61;116,01;533,06;476,34;284,69;260,75;301,90;451,10;417,46;310,68;32,49;459,34;36,61;456,66;213,63;118,76;509,66;292,62;1,08;431,02;551,30;452,65;72,51;200,70;402,10;362,26;51,47;308,39;192,21;397,06;542,16;346,11;9,84;181,43;11,17;283,41;161,31;270,33;306,04;456,54;536,68
116;354,20;242,73;440,94;446,49;274,49;503,79;85,05;524,35;338,56;192,21;260,56;440,61;269,63;559,40;221,26;179,41;372,27;382,48;267,94;179,50;169,70;432,59;406,02;523,06;262,99;405,31;325,12;267,54;325,41;222,74;446,58;215,22;439,19;280,92;272,37;320,74;140,53;365,19;278,52;332,50;245,95;41,47;179,50;291,65;538,53;433,51;194,85;13,01;439,95;137,71;414,38;458,01;139,53;261,46;345,52;387,34;309,21;277,84;130,72;327,22;393,37;288,02;415,27;166,36;593,39;513,44;151,71;329,76;213,14;451,66;151,85;161,53;237,38;155,91;255,29;268,35;224,04;490,68;365,85;233,50;274,07;26,02;389,54;270,41;176,22;78,07;267,99;156,97;290,79;163,99;318,51;461,54;259,30;402,97;103,28;153,23;291,54;224,86;264,24;343,25;270,59;3,72;405,01;442,51;459,97;367,12;287,38;415,89;96,25;220,17;237,49;332,18;271,73;220,98;434,07;0;433,70;77,63;268,72;315,66;68,04;440,99;156,64;282,70;473,25;213,35;202,24;284,22;328,86;314,15;219,41;151,74;171,10;448,30;288,32;292,71;290,38;364,00;267,42;235,19;314,18;290,82;487,44;340,95;320,50;138,88;307,63;151,31;268,17;206,61;273,31;423,86;123,76;403,94;280,09;470,48;267,36;242,07;531,38;173,78;312,42;434,75;439,16;200,61;271,62;368,75;569,96;483,50;357,45;442,34;167,25;429,65;354,15;108,10;474,42;443,90;303,57;426,09;155,61;272,80;165,63;221,89;279,56;131,83
117;142,05;395,86;427,39;210,16;446,68;423,14;423,42;285,79;174,39;258,41;453,23;150,75;453,66;260,72;300,94;512,06;142,15;375,41;480,90;509,88;282,60;1,83;251,76;430,44;458,78;42,65;309,70;459,54;182,22;487,69;13,00;326,80;365,60;505,76;441,12;511,35;293,21;121,77;177,79;120,29;258,36;452,10;509,88;152,56;158,86;100,18;283,29;443,21;112,64;409,42;423,77;387,06;294,17;447,43;130,33;54,67;131,27;470,30;490,65;411,84;78,89;238,75;283,73;506,44;285,33;381,26;282,00;104,00;223,52;19,59;281,86;282,49;200,43;278,02;449,31;454,06;484,94;339,44;389,84;494,66;451,38;416,91;44,17;453,40;328,39;505,86;441,33;282,58;170,37;505,74;163,58;28,16;447,60;195,82;402,01;514,40;503,96;282,75;453,68;129,26;454,37;434,72;242,77;386,10;400,87;212,46;251,14;309,56;368,96;291,22;268,39;147,32;445,11;544,11;3,05;433,70;0;510,93;455,02;207,20;484,41;401,11;514,89;449,87;41,67;240,72;264,77;190,04;304,71;141,57;335,20;282,33;263,55;343,70;493,75;459,30;259,25;111,69;455,56;492,25;137,02;451,89;60,43;233,02;116,19;532,07;474,13;284,11;262,20;300,27;449,02;414,66;310,38;31,15;457,24;36,79;454,62;212,30;117,18;508,31;290,18;2,42;428,18;549,94;450,58;70,99;198,40;399,12;359,63;48,51;307,13;189,18;394,49;541,79;343,10;10,52;182,86;9,00;282,71;161,00;269,74;304,25;454,44;535,79
118;426,49;291,05;492,28;519,56;311,77;559,79;132,35;594,67;413,81;268,61;295,28;516,38;304,84;632,66;288,89;183,50;448,47;438,15;295,62;184,72;245,46;509,80;475,71;579,45;296,39;482,90;378,14;301,06;395,22;243,66;523,84;269,04;498,53;302,76;310,89;345,71;217,96;438,62;352,23;410,01;317,87;76,11;184,72;369,20;615,50;510,65;261,27;67,75;516,85;184,93;464,57;515,71;216,88;297,77;419,10;463,92;386,83;309,31;137,41;374,67;468,57;359,96;482,39;170,75;666,56;574,82;229,07;407,08;290,76;528,75;229,10;238,33;315,00;233,42;290,74;303,37;246,07;555,14;418,71;253,22;310,15;95,04;466,78;305,73;242,74;41,06;306,22;234,28;367,70;168,27;394,83;538,70;295,44;476,45;157,77;149,81;315,14;295,01;299,08;420,33;305,68;76,31;475,39;499,51;516,05;439,60;350,50;480,55;165,20;289,41;308,72;408,86;309,23;218,83;511,25;77,63;510,93;0;303,51;383,17;48,82;495,97;153,83;319,71;550,24;285,76;276,85;360,28;392,75;391,48;281,11;229,29;248,70;510,51;314,43;328,11;360,14;441,24;301,98;255,93;389,18;327,87;564,99;412,11;397,11;116,91;340,62;228,94;330,72;275,49;309,93;475,98;200,60;481,32;315,10;547,72;302,16;318,81;608,98;178,66;378,17;511,94;490,27;190,13;307,74;446,33;646,46;541,16;414,48;519,97;239,15;503,65;405,78;31,83;537,80;521,09;374,56;503,40;233,04;349,95;243,25;288,94;315,23;102,21
119;459,58;60,14;203,99;338,75;12,59;279,59;183,68;378,91;286,26;234,80;8,26;370,36;2,04;437,83;160,10;141,14;325,64;168,87;28,72;138,62;221,79;454,95;274,06;299,31;8,57;413,23;520,74;5,50;454,29;72,78;464,60;427,43;235,07;52,07;16,64;63,55;270,63;458,42;390,87;335,93;199,15;236,97;138,62;313,21;478,51;395,28;375,68;279,70;393,35;132,59;175,49;244,21;272,64;9,01;441,56;434,89;334,26;15,64;171,40;89,19;461,51;217,13;261,37;148,76;467,45;312,09;275,58;372,58;279,99;474,26;278,38;235,33;289,91;271,82;13,46;0,96;68,94;308,15;142,58;69,69;8,07;284,55;419,29;2,95;155,95;264,94;14,36;245,29;287,89;150,55;291,57;480,45;10,37;308,99;168,66;172,25;48,95;178,67;4,50;326,20;2,37;272,44;279,21;227,16;239,14;271,43;456,83;245,14;196,41;171,09;190,38;308,17;12,16;139,34;457,06;268,72;455,02;303,51;0;459,60;328,36;217,32;169,02;17,87;495,21;357,77;213,97;266,52;175,81;315,52;125,15;268,66;270,57;257,94;38,87;24,60;198,42;345,68;1,71;65,66;403,38;25,33;484,47;240,37;384,02;213,73;39,06;258,89;443,81;167,27;9,44;190,84;277,51;425,60;11,59;485,13;1,37;258,67;502,45;142,91;178,81;457,13;201,56;167,20;6,58;386,26;494,30;267,39;155,44;434,36;188,05;336,09;127,75;312,45;287,43;464,87;429,91;446,03;248,64;339,87;264,13;156,35;11,95;229,78
120;66,68;402,30;520,02;366,19;456,32;544,33;346,30;455,26;270,06;225,19;454,42;319,58;459,05;449,62;306,15;456,07;268,26;456,05;477,56;454,74;238,35;205,40;376,11;557,45;459,57;210,94;105,23;462,28;24,98;460,84;217,97;136,00;475,53;500,68;451,26;523,06;202,22;86,92;73,46;203,29;279,65;348,67;454,74;187,00;363,70;278,48;121,90;320,29;291,33;360,18;505,51;499,25;201,21;450,64;77,16;154,43;178,28;474,81;418,31;456,15;130,90;292,12;404,68;446,06;478,84;519,01;193,39;152,18;181,12;215,59;191,15;226,32;177,52;194,79;449,06;458,73;459,56;479,76;458,61;470,73;459,52;291,68;177,98;459,24;304,04;393,68;449,31;217,91;216,73;444,44;240,63;225,64;449,73;332,00;335,75;444,28;504,45;289,67;456,50;228,78;460,02;314,98;368,81;491,64;509,85;323,27;46,38;424,01;295,94;295,26;283,84;236,81;453,86;496,42;205,42;315,66;207,20;383,17;459,60;0;343,53;501,57;446,33;462,54;229,59;108,97;247,79;235,50;375,08;207,15;338,10;198,95;191,45;464,01;496,01;474,04;313,17;232,64;459,37;469,90;88,75;467,85;266,23;323,56;124,66;445,83;491,50;207,35;62,74;295,07;457,45;503,40;206,85;193,33;466,59;235,91;458,66;214,86;324,04;450,92;353,90;206,49;519,78;489,35;457,78;188,39;403,21;518,89;432,25;246,42;272,28;342,01;456,39;414,81;475,30;213,05;35,68;205,07;215,18;137,24;198,54;309,93;464,33;443,00
121;390,78;307,58;507,27;511,91;335,28;571,20;146,96;591,15;402,19;254,97;320,10;503,15;329,46;624,51;289,15;220,64;434,29;449,71;324,14;221,46;233,75;483,17;473,18;590,54;321,94;459,27;331,95;326,58;357,29;274,86;497,41;223,88;507,02;334,14;333,68;375,91;195,54;404,21;318,88;390,26;312,59;91,40;221,46;349,14;598,14;492,84;222,28;55,03;500,08;201,08;480,36;525,65;193,99;321,73;385,03;435,20;365,11;335,99;172,14;392,16;436,72;354,50;483,02;207,47;658,52;581,45;206,00;381,52;270,10;501,53;205,46;223,78;294,29;211,29;315,12;328,09;276,78;558,68;432,44;285,08;334,33;71,47;440,55;330,30;244,25;83,21;329,14;217,61;351,51;204,97;380,51;511,71;319,47;468,17;168,63;188,80;345,80;292,23;323,86;403,12;330,37;64,83;471,93;510,04;527,36;433,09;308,41;483,90;164,27;287,79;304,46;393,30;332,59;258,82;484,49;68,04;484,41;48,82;328,36;343,53;0;508,15;192,72;343,42;522,51;251,60;267,30;346,88;396,91;373,10;287,28;207,66;227,46;516,34;343,87;352,78;357,70;423,19;326,94;287,36;357,46;351,61;540,44;407,66;368,92;160,67;366,69;209,32;288,51;274,33;333,80;490,37;176,17;455,74;339,90;521,10;326,99;303,61;587,16;215,39;380,40;485,24;505,43;232,34;331,87;422,73;630,83;551,15;424,89;497,42;234,27;494,34;420,40;75,98;542,46;494,31;337,88;477,33;215,66;324,03;223,05;289,83;339,67;147,48
122;471,93;206,30;30,11;207,24;205,11;64,09;364,10;198,20;239,87;307,80;223,60;263,20;215,33;266,05;233,17;356,51;261,15;58,54;241,31;353,88;313,06;401,93;150,27;83,95;225,88;360,68;591,78;222,23;486,07;289,84;405,40;527,82;38,92;254,99;202,92;225,13;374,71;461,60;428,70;311,15;235,33;421,33;353,88;315,63;350,27;308,57;466,29;453,77;299,76;311,05;47,77;30,44;377,29;218,16;451,48;408,31;328,42;222,05;378,47;128,91;444,02;211,09;119,03;362,42;287,79;98,47;372,92;363,91;336,95;416,39;375,69;329,48;330,22;366,56;225,48;216,88;285,94;109,52;78,07;286,93;209,24;447,61;383,02;214,38;270,44;462,35;207,30;340,99;285,26;363,88;265,38;418,01;220,35;206,31;340,13;384,89;243,31;239,97;220,48;288,56;215,00;444,50;159,26;17,82;21,85;191,07;518,80;92,34;347,32;239,73;236,46;274,36;206,55;356,32;403,99;440,99;401,11;495,97;217,32;501,57;508,15;0;382,12;199,76;431,83;429,85;283,14;266,08;130,55;299,79;223,38;366,00;355,71;68,21;235,37;198,13;191,99;297,15;219,00;282,91;419,66;193,61;402,86;180,34;387,31;425,04;197,73;356,90;513,32;249,50;208,08;29,81;391,26;380,58;208,37;418,04;218,28;292,77;395,30;357,51;152,29;403,53;32,04;384,47;210,95;351,40;350,15;50,31;84,25;361,63;292,14;220,24;92,16;511,87;89,88;408,06;466,16;393,48;344,82;364,36;352,86;230,90;206,51;439,86
123;470,46;180,77;371,67;460,43;179,93;445,66;100,10;519,64;374,84;257,09;161,51;474,95;170,78;569,98;229,37;30,81;414,70;328,61;153,22;32,64;233,54;514,24;403,68;465,54;160,73;478,36;474,13;165,11;450,34;98,80;526,77;366,14;394,11;154,65;180,96;198,35;245,92;476,63;393,34;397,92;270,59;115,18;32,64;362,37;582,70;484,52;333,67;161,74;486,91;106,95;343,11;406,77;246,51;165,96;457,19;478,79;383,63;170,12;28,20;253,56;494,82;307,28;400,66;20,32;602,35;472,34;256,01;415,06;297,06;534,31;257,77;237,01;317,44;256,42;158,47;169,19;102,12;461,65;304,59;106,28;176,79;181,47;472,49;171,75;190,30;112,81;176,32;240,50;348,31;18,47;366,37;542,84;163,63;421,92;115,02;4,02;167,87;243,85;165,09;398,91;171,38;159,57;406,15;389,74;403,65;382,27;426,70;391,14;153,09;235,70;259,73;383,07;177,97;66,17;516,10;156,64;514,89;153,83;169,02;446,33;192,72;382,12;0;186,78;556,51;337,58;250,67;332,74;307,25;376,68;204,49;251,85;265,31;412,70;169,32;192,37;298,01;420,77;167,32;109,72;420,79;194,33;559,06;350,75;415,28;45,23;201,14;245,52;408,97;223,21;177,34;357,47;239,48;483,74;179,86;550,08;167,82;302,87;591,55;27,11;299,77;516,51;369,34;44,64;174,66;444,28;606,74;431,17;309,49;509,40;207,86;450,57;290,11;152,97;441,96;525,41;426,28;506,23;241,77;365,06;257,96;227,38;180,87;61,99
124;459,94;60,27;186,14;326,69;8,22;261,86;197,82;364,13;279,24;237,36;25,32;360,33;16,03;423,94;159,52;159,00;318,04;152,22;43,14;156,47;225,98;449,87;261,38;281,55;26,39;407,78;526,67;22,49;456,29;90,60;459,12;435,44;218,27;63,26;11,68;62,48;277,29;457,99;392,80;331,66;196,53;252,04;156,47;310,83;467,92;387,01;382,34;293,95;384,55;145,58;157,65;226,90;279,39;21,94;441,56;431,76;331,55;24,82;188,62;72,20;459,38;211,23;247,37;166,54;453,14;294,97;281,61;370,21;282,00;468,96;284,46;240,19;290,52;277,51;29,13;17,61;86,78;291,90;125,67;87,17;9,99;297,68;415,21;15,05;160,53;281,50;15,15;250,55;284,54;168,31;286,30;474,85;24,28;298,36;181,41;189,98;56,66;177,76;21,69;320,71;15,50;286,43;266,87;209,88;221,60;261,51;461,54;230,24;207,04;170,63;188,38;302,64;11,01;156,64;452,00;282,70;449,87;319,71;17,87;462,54;343,42;199,76;186,78;0;489,65;362,47;215,46;262,82;164,20;311,63;125,34;274,56;275,24;241,67;46,26;11,68;191,59;339,65;19,58;83,15;403,54;8,20;477,40;230,97;382,82;231,40;29,29;264,69;449,10;168,25;9,79;173,10;285,30;420,87;9,40;479,19;19,01;257,95;493,57;160,74;168,99;452,03;183,71;184,90;12,21;381,91;482,64;249,90;139,95;427,56;192,65;325,01;110,87;329,30;271,11;459,58;432,09;440,91;254,02;339,92;269,04;155,71;6,95;247,38
125;162,93;436,33;459,00;233,55;486,65;449,52;464,73;301,25;212,23;299,90;493,61;173,40;493,82;267,30;342,14;553,72;177,42;409,57;521,36;551,54;324,04;42,27;281,61;455,41;499,14;82,00;327,83;499,81;204,94;528,98;30,68;356,06;395,26;546,20;481,10;550,82;332,96;142,70;210,60;161,58;299,40;492,57;551,54;194,21;153,71;124,18;316,53;482,49;134,73;451,08;457,06;415,88;333,82;487,74;155,46;87,75;172,88;510,42;532,20;449,58;98,93;278,42;313,23;548,10;288,11;404,50;321,70;144,29;264,33;22,21;321,44;323,62;241,51;317,94;489,78;494,26;526,20;362,91;425,30;535,85;491,41;455,84;84,73;493,54;370,03;546,11;481,43;323,42;211,79;547,40;203,66;14,82;487,96;225,51;443,49;556,00;544,12;324,03;493,98;169,02;494,51;474,17;272,60;416,19;430,06;246,42;275,21;339,62;410,17;332,52;309,53;187,08;485,14;585,70;40,42;473,25;41,67;550,24;495,21;229,59;522,51;431,83;556,51;489,65;0;275,74;306,44;231,15;341,43;182,94;376,23;322,32;303,80;371,76;533,87;498,89;298,44;150,21;495,79;533,40;169,61;491,45;45,04;269,19;153,60;573,41;513,45;324,46;288,23;341,73;489,04;447,05;349,64;72,80;497,16;14,72;494,84;253,96;100,58;549,98;327,88;40,00;459,94;591,61;490,67;112,63;191,67;426,20;395,09;70,24;348,78;214,75;430,67;581,28;368,52;31,19;209,79;50,48;323,44;200,50;310,14;345,41;494,35;576,96
